loss,accuracy,weighted_precision,weighted_recall,weighted_f1,macro_precision,macro_recall,macro_f1,top2_accuracy,top3_accuracy,mrr,map,roc_auc,cohen_kappa,runtime,samples_per_second,steps_per_second,epoch,step,variant,experiment,conf_mat,variant_name
1.364234209060669,0.6133333333333333,0.6167619047619047,0.6133333333333333,0.6116752136752137,0.6128851540616247,0.604906875030714,0.605520990447461,0.76,0.9066666666666666,0.7588888888888888,0.7588888888888888,0.8118970986929422,0.4821428571428571,0.267,280.858,11.234,2.0,38,8,real_only,"[[8, 2, 5, 2], [3, 16, 0, 2], [5, 2, 12, 0], [1, 4, 3, 10]]",V6 + QA
1.3023532629013062,0.5866666666666667,0.5873333333333333,0.5866666666666667,0.5851313131313131,0.5876289989680082,0.5834623323013416,0.5837148575538669,0.7466666666666667,0.8933333333333333,0.7422222222222222,0.7422222222222222,0.8090975433663417,0.4465603427755297,0.2752,272.491,10.9,3.0,57,8,real_only,"[[10, 1, 4, 2], [3, 14, 1, 3], [3, 4, 11, 1], [1, 5, 3, 9]]",V6 + QA
1.3770147562026978,0.5333333333333333,0.5324523809523811,0.5333333333333333,0.5292015472450254,0.5263392857142857,0.5218376824413976,0.5204516950440863,0.8,0.92,0.7266666666666667,0.7266666666666667,0.8035339303766139,0.3744041944709247,0.2778,270.025,10.801,1.0,19,8,real_only,"[[5, 4, 5, 3], [3, 15, 1, 2], [6, 2, 11, 0], [2, 4, 3, 9]]",V6 + QA
1.349996566772461,0.5131578947368421,0.5596708489489979,0.5131578947368421,0.5281495405179616,0.5029024767801857,0.5090476190476191,0.4915079365079365,0.6052631578947368,0.8026315789473685,0.6743421052631579,0.6743421052631579,0.6721190458506635,0.3461985584747732,0.2505,303.364,11.975,3.0,57,10,real_only,"[[4, 2, 1, 1], [6, 10, 4, 1], [2, 5, 11, 4], [5, 2, 4, 14]]",V6 + CoT
1.3743505477905271,0.5066666666666667,0.5549494949494949,0.5066666666666667,0.5243971565158005,0.4233682983682983,0.4175418784114436,0.4120471689327621,0.6266666666666667,0.88,0.681111111111111,0.681111111111111,0.6772593176602443,0.2967562088190572,0.2831,264.956,10.598,2.0,38,7,high_aug,"[[14, 4, 2, 3], [4, 19, 5, 5], [6, 2, 4, 2], [2, 1, 1, 1]]",V5 + QA
1.359554648399353,0.48,0.5839120879120879,0.48,0.523671497584541,0.3505494505494505,0.3217391304347826,0.3318840579710145,0.72,0.9333333333333332,0.6877777777777777,0.6877777777777777,0.6979910351794127,0.1901993355481728,0.251,298.77,11.951,2.0,38,12,high_aug,"[[3, 3, 2, 2], [6, 27, 6, 7], [2, 4, 6, 3], [2, 1, 1, 0]]",V8 + CoT (full MT path)
1.350577473640442,0.52,0.5426209463051568,0.52,0.5222858278672232,0.5212569776714513,0.5319397759103642,0.5177400119260585,0.72,0.8933333333333333,0.7033333333333335,0.7033333333333335,0.7221968854974941,0.3586698337292161,0.2699,277.895,11.116,2.0,38,8,high_aug,"[[10, 4, 3, 0], [3, 12, 5, 5], [5, 2, 10, 4], [4, 0, 1, 7]]",V6 + QA
1.3798692226409912,0.5214285714285715,0.5237839224359694,0.5214285714285715,0.520367239843664,0.5084525189386099,0.5206939679817039,0.5119807492282407,0.6785714285714286,0.8285714285714286,0.6928571428571428,0.6928571428571428,0.6929777243572912,0.3469330919724293,0.4896,285.923,10.212,1.0,35,8,synthetic_only,"[[13, 3, 3, 5], [10, 29, 9, 5], [5, 9, 13, 6], [1, 8, 3, 18]]",V6 + QA
1.0678887367248535,0.52,0.5203898635477583,0.52,0.5183655913978494,0.52046783625731,0.516266155585041,0.5165068294100552,0.7333333333333333,0.88,0.7055555555555555,0.7055555555555555,0.8000546592233722,0.3569897594665396,0.2722,275.518,11.021,4.0,76,8,real_only,"[[7, 3, 2, 5], [3, 12, 4, 2], [3, 4, 10, 2], [1, 5, 2, 10]]",V6 + QA
1.1564133167266846,0.52,0.5198135198135199,0.52,0.5164570887107472,0.5244755244755245,0.5136996904024768,0.5151333219625903,0.6666666666666666,0.8666666666666667,0.6933333333333334,0.6933333333333334,0.7286154259041789,0.3487698986975398,0.2505,299.445,11.978,6.0,114,5,high_aug,"[[13, 3, 1, 2], [6, 12, 4, 2], [2, 6, 8, 1], [1, 5, 3, 6]]",Seeds + LLM + Lex
1.3617452383041382,0.4933333333333333,0.5545555555555555,0.4933333333333333,0.5152992776057791,0.4193452380952381,0.4132599284773198,0.4062131431519976,0.6266666666666667,0.8666666666666667,0.6733333333333333,0.6733333333333333,0.6820640543823009,0.2878560719640179,0.274,273.697,10.948,3.0,57,7,high_aug,"[[15, 2, 3, 3], [3, 17, 6, 7], [5, 4, 4, 1], [2, 1, 1, 1]]",V5 + QA
1.3162957429885864,0.4933333333333333,0.5517142857142857,0.4933333333333333,0.5138270425226946,0.3830357142857142,0.3830128205128205,0.3772097467749642,0.6266666666666667,0.8266666666666667,0.67,0.67,0.6292535966449011,0.2525570416994492,0.2496,300.469,12.019,3.0,57,12,real_only,"[[3, 2, 5, 2], [6, 24, 7, 2], [5, 2, 9, 2], [0, 2, 3, 1]]",V8 + CoT (full MT path)
